"mins","pol","risk","hours","city","region","tipping","harm"
765,111,13.3248695808233,12.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
770,111,13.597772584125,12.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
775,111,13.8764149488579,12.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
780,111,14.1609188948981,13,"Peshawar","Asia",0.333333333333333,1.16666666666667
785,111,14.4514092725794,13.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
790,111,14.7480136196856,13.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
795,111,15.0508622196846,13.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
800,111,15.3600881612348,13.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
805,111,15.675827398989,13.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
810,111,15.9982188157258,13.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
815,111,16.327404285837,13.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
820,111,16.6635287402004,13.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
825,111,17.0067402324698,13.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
830,111,17.3571900068104,13.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
835,111,17.7150325671148,13.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
840,111,18.0804257477292,14,"Peshawar","Asia",0.333333333333333,1.16666666666667
845,111,18.4535307857247,14.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
850,111,18.8345123947462,14.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
855,111,19.2235388404746,14.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
860,111,19.6207820177374,14.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
865,111,20.0264175293031,14.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
870,111,20.4406247663977,14.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
875,111,20.8635869909794,14.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
880,111,21.2954914198116,14.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
885,111,21.7365293103733,14.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
890,111,22.186896048646,14.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
895,111,22.6467912388197,14.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
900,111,23.1164187949603,15,"Peshawar","Asia",0.333333333333333,1.16666666666667
905,111,23.5959870346794,15.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
910,111,24.0857087748532,15.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
915,111,24.5858014294333,15.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
920,111,25.0964871093964,15.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
925,111,25.6179927248797,15.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
930,111,26.1505500895501,15.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
935,111,26.6943960272554,15.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
940,111,27.249772481009,15.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
945,111,27.8169266243588,15.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
950,111,28.3961109751916,15.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
955,111,28.9875835120283,15.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
960,111,29.5916077928636,16,"Peshawar","Asia",0.333333333333333,1.16666666666667
965,111,30.2084530766062,16.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
970,111,30.8383944471767,16.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
975,111,31.4817129403219,16.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
980,111,32.1386956732045,16.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
985,111,32.8096359768304,16.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
990,111,33.4948335313745,16.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
995,111,34.19459450447,16.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1000,111,34.9092316925258,16.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1005,111,35.6390646651382,16.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1010,111,36.3844199126663,16.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1015,111,37.1456309970382,16.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1020,111,37.9230387058628,17,"Peshawar","Asia",0.333333333333333,1.16666666666667
1025,111,38.7169912099159,17.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1030,111,39.5278442240771,17.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1035,111,40.3559611717942,17.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1040,111,41.2017133531495,17.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1045,111,42.0654801166113,17.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1050,111,42.9476490345478,17.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1055,111,43.8486160825898,17.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1060,111,44.7687858229242,17.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1065,111,45.7085715916057,17.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1070,111,46.668395689976,17.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1075,111,47.6486895802796,17.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1080,111,48.6498940855693,18,"Peshawar","Asia",0.333333333333333,1.16666666666667
1085,111,49.6724595939963,18.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1090,111,50.71684626758,18.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1095,111,51.783524255558,18.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1100,111,52.8729739124151,18.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1105,111,53.9856860206971,18.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1110,111,55.1221620187113,18.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1115,111,56.2829142332252,18.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1120,111,57.4684661172699,18.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1125,111,58.6793524931632,18.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1130,111,59.9161198008665,18.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1135,111,61.1793263517932,18.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1140,111,62.4695425881877,19,"Peshawar","Asia",0.333333333333333,1.16666666666667
1145,111,63.7873513482005,19.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1150,111,65.1333481367809,19.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1155,111,66.50814140252,19.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1160,111,67.9123528205706,19.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1165,111,69.3466175817841,19.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1170,111,70.8115846881918,19.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1175,111,72.3079172549833,19.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1180,111,73.8362928191129,19.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1185,111,75.3974036546882,19.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1190,111,76.9919570952876,19.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1195,111,78.6206758633599,19.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1200,111,80.2842984068608,20,"Peshawar","Asia",0.333333333333333,1.16666666666667
1205,111,81.9835792432902,20.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1210,111,83.7192893112872,20.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1215,111,85.492216329956,20.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1220,111,87.3031651660882,20.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1225,111,89.1529582094595,20.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1230,111,91.0424357563754,20.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1235,111,92.9724564016517,20.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1240,111,94.9438974392138,20.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1245,111,96.9576552715038,20.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1250,111,99.0146458278933,20.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1255,111,101.115804992299,20.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1260,111,103.2620890402,21,"Peshawar","Asia",0.333333333333333,1.16666666666667
1265,111,105.454475085275,21.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1270,111,107.693961535862,21.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1275,111,109.981568561456,21.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1280,111,112.318338569482,21.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1285,111,114.705336692546,21.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1290,111,117.143651286421,21.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1295,111,119.634394438985,21.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1300,111,122.178702490364,21.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1305,111,124.77773656452,21.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1310,111,127.432683112549,21.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1315,111,130.144754467933,21.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1320,111,132.915189414018,22,"Peshawar","Asia",0.333333333333333,1.16666666666667
1325,111,135.745253763991,22.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1330,111,138.636240953625,22.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1335,111,141.589472647076,22.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1340,111,144.606299356025,22.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1345,111,147.688101072459,22.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1350,111,150.836287915384,22.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1355,111,154.05230079179,22.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1360,111,157.337612072176,22.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1365,111,160.693726280953,22.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1370,111,164.122180802074,22.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1375,111,167.624546600195,22.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1380,111,171.202428957738,23,"Peshawar","Asia",0.333333333333333,1.16666666666667
1385,111,174.857468228204,23.0833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1390,111,178.591340606075,23.1666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1395,111,182.405758913698,23.25,"Peshawar","Asia",0.333333333333333,1.16666666666667
1400,111,186.30247340551,23.3333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1405,111,190.283272590001,23.4166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1410,111,194.349984069782,23.5,"Peshawar","Asia",0.333333333333333,1.16666666666667
1415,111,198.504475400193,23.5833333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1420,111,202.748654966839,23.6666666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1425,111,207.084472882472,23.75,"Peshawar","Asia",0.333333333333333,1.16666666666667
1430,111,211.513921903657,23.8333333333333,"Peshawar","Asia",0.333333333333333,1.16666666666667
1435,111,216.039038367662,23.9166666666667,"Peshawar","Asia",0.333333333333333,1.16666666666667
1440,111,220.661903149999,24,"Peshawar","Asia",0.333333333333333,1.16666666666667
0,112,1,0,"Handan","Asia",0.333333333333333,1.16666666666667
5,112,0.942829919289293,0.0833333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
10,112,0.933048371950333,0.166666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
15,112,0.930756637870462,0.25,"Handan","Asia",0.333333333333333,1.16666666666667
20,112,0.932308755976152,0.333333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
25,112,0.936328708475208,0.416666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
30,112,0.942128654637409,0.5,"Handan","Asia",0.333333333333333,1.16666666666667
35,112,0.94931067305348,0.583333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
40,112,0.95762267703236,0.666666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
45,112,0.966894793728993,0.75,"Handan","Asia",0.333333333333333,1.16666666666667
50,112,0.97700737565967,0.833333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
55,112,0.987873358606471,0.916666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
60,112,0.999427830486867,1,"Handan","Asia",0.333333333333333,1.16666666666667
65,112,1.01162151872959,1.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
70,112,1.0244165419792,1.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
75,112,1.0377835370625,1.25,"Handan","Asia",0.333333333333333,1.16666666666667
80,112,1.05169965639682,1.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
85,112,1.06614713580562,1.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
90,112,1.08111224739718,1.5,"Handan","Asia",0.333333333333333,1.16666666666667
95,112,1.0965845191553,1.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
100,112,1.11255614346624,1.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
105,112,1.12902152216713,1.75,"Handan","Asia",0.333333333333333,1.16666666666667
110,112,1.14597691199748,1.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
115,112,1.1634201450666,1.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
120,112,1.18135040617319,2,"Handan","Asia",0.333333333333333,1.16666666666667
125,112,1.19976805377134,2.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
130,112,1.21867447484135,2.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
135,112,1.23807196638414,2.25,"Handan","Asia",0.333333333333333,1.16666666666667
140,112,1.25796363803014,2.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
145,112,1.27835333154839,2.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
150,112,1.29924555399869,2.5,"Handan","Asia",0.333333333333333,1.16666666666667
155,112,1.32064542198563,2.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
160,112,1.34255861501461,2.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
165,112,1.36499133636278,2.75,"Handan","Asia",0.333333333333333,1.16666666666667
170,112,1.38795028019636,2.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
175,112,1.41144260391285,2.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
180,112,1.43547590488028,3,"Handan","Asia",0.333333333333333,1.16666666666667
185,112,1.46005820089847,3.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
190,112,1.48519791382881,3.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
195,112,1.51090385593578,3.25,"Handan","Asia",0.333333333333333,1.16666666666667
200,112,1.53718521856214,3.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
205,112,1.56405156282262,3.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
210,112,1.59151281205251,3.5,"Handan","Asia",0.333333333333333,1.16666666666667
215,112,1.61957924579007,3.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
220,112,1.64826149510591,3.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
225,112,1.67757053912163,3.75,"Handan","Asia",0.333333333333333,1.16666666666667
230,112,1.70751770258347,3.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
235,112,1.738114654377,3.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
240,112,1.7693734068851,4,"Handan","Asia",0.333333333333333,1.16666666666667
245,112,1.80130631610589,4.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
250,112,1.83392608245879,4.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
255,112,1.86724575221719,4.25,"Handan","Asia",0.333333333333333,1.16666666666667
260,112,1.90127871951444,4.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
265,112,1.93603872887752,4.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
270,112,1.97153987824857,4.5,"Handan","Asia",0.333333333333333,1.16666666666667
275,112,2.00779662246018,4.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
280,112,2.0448237771348,4.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
285,112,2.08263652298256,4.75,"Handan","Asia",0.333333333333333,1.16666666666667
290,112,2.12125041047546,4.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
295,112,2.16068136487875,4.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
300,112,2.2009456916229,5,"Handan","Asia",0.333333333333333,1.16666666666667
305,112,2.24206008200223,5.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
310,112,2.28404161918771,5.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
315,112,2.32690778454382,5.25,"Handan","Asia",0.333333333333333,1.16666666666667
320,112,2.37067646424053,5.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
325,112,2.41536595615311,5.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
330,112,2.46099497704345,5.5,"Handan","Asia",0.333333333333333,1.16666666666667
335,112,2.50758267001809,5.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
340,112,2.55514861225869,5.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
345,112,2.60371282302192,5.75,"Handan","Asia",0.333333333333333,1.16666666666667
350,112,2.65329577190638,5.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
355,112,2.70391838738495,5.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
360,112,2.75560206560158,6,"Handan","Asia",0.333333333333333,1.16666666666667
365,112,2.80836867943219,6.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
370,112,2.86224058780984,6.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
375,112,2.91724064531491,6.25,"Handan","Asia",0.333333333333333,1.16666666666667
380,112,2.97339221203147,6.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
385,112,3.03071916367128,6.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
390,112,3.08924590196767,6.5,"Handan","Asia",0.333333333333333,1.16666666666667
395,112,3.14899736534145,6.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
400,112,3.20999903984162,6.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
405,112,3.27227697036404,6.75,"Handan","Asia",0.333333333333333,1.16666666666667
410,112,3.33585777215126,6.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
415,112,3.40076864257727,6.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
420,112,3.46703737322105,7,"Handan","Asia",0.333333333333333,1.16666666666667
425,112,3.53469236223317,7.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
430,112,3.6037626269999,7.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
435,112,3.67427781710947,7.25,"Handan","Asia",0.333333333333333,1.16666666666667
440,112,3.74626822762559,7.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
445,112,3.81976481267324,7.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
450,112,3.89479919934235,7.5,"Handan","Asia",0.333333333333333,1.16666666666667
455,112,3.97140370191486,7.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
460,112,4.04961133642114,7.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
465,112,4.12945583553175,7.75,"Handan","Asia",0.333333333333333,1.16666666666667
470,112,4.21097166379106,7.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
475,112,4.29419403319899,7.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
480,112,4.37915891914775,8,"Handan","Asia",0.333333333333333,1.16666666666667
485,112,4.46590307672059,8.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
490,112,4.55446405735959,8.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
495,112,4.6448802259099,8.25,"Handan","Asia",0.333333333333333,1.16666666666667
500,112,4.73719077804811,8.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
505,112,4.83143575810239,8.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
510,112,4.92765607727258,8.5,"Handan","Asia",0.333333333333333,1.16666666666667
515,112,5.02589353225837,8.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
520,112,5.12619082430397,8.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
525,112,5.22859157866817,8.75,"Handan","Asia",0.333333333333333,1.16666666666667
530,112,5.33314036452833,8.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
535,112,5.4398827153278,8.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
540,112,5.54886514957581,9,"Handan","Asia",0.333333333333333,1.16666666666667
545,112,5.66013519210963,9.08333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
550,112,5.77374139582865,9.16666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
555,112,5.88973336391059,9.25,"Handan","Asia",0.333333333333333,1.16666666666667
560,112,6.00816177252006,9.33333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
565,112,6.12907839401989,9.41666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
570,112,6.25253612069642,9.5,"Handan","Asia",0.333333333333333,1.16666666666667
575,112,6.37858898900924,9.58333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
580,112,6.50729220437723,9.66666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
585,112,6.63870216651212,9.75,"Handan","Asia",0.333333333333333,1.16666666666667
590,112,6.77287649531158,9.83333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
595,112,6.90987405732388,9.91666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
600,112,7.04975499279665,10,"Handan","Asia",0.333333333333333,1.16666666666667
605,112,7.19258074332218,10.0833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
610,112,7.33841408009262,10.1666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
615,112,7.4873191327779,10.25,"Handan","Asia",0.333333333333333,1.16666666666667
620,112,7.63936141904037,10.3333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
625,112,7.79460787469972,10.4166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
630,112,7.95312688456265,10.5,"Handan","Asia",0.333333333333333,1.16666666666667
635,112,8.11498831393158,10.5833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
640,112,8.28026354080741,10.6666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
645,112,8.44902548880154,10.75,"Handan","Asia",0.333333333333333,1.16666666666667
650,112,8.62134866077248,10.8333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
655,112,8.79730917320319,10.9166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
660,112,8.97698479133523,11,"Handan","Asia",0.333333333333333,1.16666666666667
665,112,9.1604549650764,11.0833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
670,112,9.34780086569871,11.1666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
675,112,9.53910542334436,11.25,"Handan","Asia",0.333333333333333,1.16666666666667
680,112,9.73445336535702,11.3333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
685,112,9.93393125545707,11.4166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
690,112,10.1376275337788,11.5,"Handan","Asia",0.333333333333333,1.16666666666667
695,112,10.3456325577891,11.5833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
700,112,10.5580386441066,11.6666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
705,112,10.7749401112414,11.75,"Handan","Asia",0.333333333333333,1.16666666666667
710,112,10.9964333232752,11.8333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
715,112,11.2226167345033,11.9166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
720,112,11.4535909350588,12,"Handan","Asia",0.333333333333333,1.16666666666667
725,112,11.6894586975414,12.0833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
730,112,11.9303250246724,12.1666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
735,112,12.176297197999,12.25,"Handan","Asia",0.333333333333333,1.16666666666667
740,112,12.4274848276703,12.3333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
745,112,12.6839999033097,12.4166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
750,112,12.945956846007,12.5,"Handan","Asia",0.333333333333333,1.16666666666667
755,112,13.2134725614554,12.5833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
760,112,13.4866664942584,12.6666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
765,112,13.7656606834324,12.75,"Handan","Asia",0.333333333333333,1.16666666666667
770,112,14.0505798191322,12.8333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
775,112,14.3415513006249,12.9166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
780,112,14.6387052955411,13,"Handan","Asia",0.333333333333333,1.16666666666667
785,112,14.9421748004315,13.0833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
790,112,15.2520957026567,13.1666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
795,112,15.5686068436406,13.25,"Handan","Asia",0.333333333333333,1.16666666666667
800,112,15.8918500835178,13.3333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
805,112,16.221970367205,13.4166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
810,112,16.559115791928,13.5,"Handan","Asia",0.333333333333333,1.16666666666667
815,112,16.9034376762369,13.5833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
820,112,17.2550906305427,13.6666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
825,112,17.6142326292077,13.75,"Handan","Asia",0.333333333333333,1.16666666666667
830,112,17.9810250842256,13.8333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
835,112,18.3556329205252,13.9166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
840,112,18.7382246529344,14,"Handan","Asia",0.333333333333333,1.16666666666667
845,112,19.1289724648412,14.0833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
850,112,19.5280522885888,14.1666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
855,112,19.9356438876437,14.25,"Handan","Asia",0.333333333333333,1.16666666666667
860,112,20.3519309405754,14.3333333333333,"Handan","Asia",0.333333333333333,1.16666666666667
865,112,20.7771011268892,14.4166666666667,"Handan","Asia",0.333333333333333,1.16666666666667
870,112,21.2113462147509,14.5,"Handan","Asia",0.333333333333333,1.16666666666667
875,112,21.6548621506476,14.5833333333333,"Handan","Asia",0.333333333333333,1.16666666666667
880,112,22.1078491510261,14.6666666666667,"Handan","Asia",0.333333333333333,1.16666666666667
885,112,22.5705117959531,14.75,"Handan","Asia",0.333333333333333,1.16666666666667
